GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AOB001
"G3701510","1880","North Carolina","370","Randolph","1510","Randolph",20836
"G3701530","1880","North Carolina","370","Richmond","1530","Richmond",18245
"G3701550","1880","North Carolina","370","Robeson","1550","Robeson",23880
"G3701570","1880","North Carolina","370","Rockingham","1570","Rockingham",21744
"G3701590","1880","North Carolina","370","Rowan","1590","Rowan",19965
"G3701610","1880","North Carolina","370","Rutherford","1610","Rutherford",15198
"G3701630","1880","North Carolina","370","Sampson","1630","Sampson",22894
"G3701670","1880","North Carolina","370","Stanly","1670","Stanly",10505
"G3701690","1880","North Carolina","370","Stokes","1690","Stokes",15353
"G3701710","1880","North Carolina","370","Surry","1710","Surry",15302
"G3701730","1880","North Carolina","370","Swain","1730","Swain",3784
"G3701750","1880","North Carolina","370","Transylvania","1750","Transylvania",5340
"G3701770","1880","North Carolina","370","Tyrrell","1770","Tyrrell",4545
"G3701790","1880","North Carolina","370","Union","1790","Union",18056
"G3701830","1880","North Carolina","370","Wake","1830","Wake",47939
"G3701850","1880","North Carolina","370","Warren","1850","Warren",22619
"G3701870","1880","North Carolina","370","Washington","1870","Washington",8928
"G3701890","1880","North Carolina","370","Watauga","1890","Watauga",8160
"G3701910","1880","North Carolina","370","Wayne","1910","Wayne",24951
"G3701930","1880","North Carolina","370","Wilkes","1930","Wilkes",19181
"G3701950","1880","North Carolina","370","Wilson","1950","Wilson",16064
"G3701970","1880","North Carolina","370","Yadkin","1970","Yadkin",12420
"G3701990","1880","North Carolina","370","Yancey","1990","Yancey",7694
"G3900010","1880","Ohio","390","Adams","0010","Adams",24005
"G3900030","1880","Ohio","390","Allen","0030","Allen",31314
"G3900050","1880","Ohio","390","Ashland","0050","Ashland",23883
"G3900070","1880","Ohio","390","Ashtabula","0070","Ashtabula",37139
"G3900090","1880","Ohio","390","Athens","0090","Athens",28411
"G3900110","1880","Ohio","390","Auglaize","0110","Auglaize",25444
"G3900130","1880","Ohio","390","Belmont","0130","Belmont",49638
"G3900150","1880","Ohio","390","Brown","0150","Brown",32911
"G3900170","1880","Ohio","390","Butler","0170","Butler",42579
"G3900190","1880","Ohio","390","Carroll","0190","Carroll",16416
"G3900210","1880","Ohio","390","Champaign","0210","Champaign",27817
"G3900230","1880","Ohio","390","Clark","0230","Clark",41948
"G3900250","1880","Ohio","390","Clermont","0250","Clermont",36713
"G3900270","1880","Ohio","390","Clinton","0270","Clinton",24756
"G3900290","1880","Ohio","390","Columbiana","0290","Columbiana",48602
"G3900310","1880","Ohio","390","Coshocton","0310","Coshocton",26642
"G3900330","1880","Ohio","390","Crawford","0330","Crawford",30583
"G3900350","1880","Ohio","390","Cuyahoga","0350","Cuyahoga",196943
"G3900370","1880","Ohio","390","Darke","0370","Darke",40496
"G3900390","1880","Ohio","390","Defiance","0390","Defiance",22515
"G3900410","1880","Ohio","390","Delaware","0410","Delaware",27381
"G3900430","1880","Ohio","390","Erie","0430","Erie",32640
"G3900450","1880","Ohio","390","Fairfield","0450","Fairfield",34284
"G3900470","1880","Ohio","390","Fayette","0470","Fayette",20364
"G3900490","1880","Ohio","390","Franklin","0490","Franklin",86797
"G3900510","1880","Ohio","390","Fulton","0510","Fulton",21053
"G3900530","1880","Ohio","390","Gallia","0530","Gallia",28124
"G3900550","1880","Ohio","390","Geauga","0550","Geauga",14251
"G3900570","1880","Ohio","390","Greene","0570","Greene",31349
"G3900590","1880","Ohio","390","Guernsey","0590","Guernsey",27197
"G3900610","1880","Ohio","390","Hamilton","0610","Hamilton",313374
"G3900630","1880","Ohio","390","Hancock","0630","Hancock",27784
"G3900650","1880","Ohio","390","Hardin","0650","Hardin",27023
"G3900670","1880","Ohio","390","Harrison","0670","Harrison",20456
"G3900690","1880","Ohio","390","Henry","0690","Henry",20585
"G3900710","1880","Ohio","390","Highland","0710","Highland",30281
"G3900730","1880","Ohio","390","Hocking","0730","Hocking",21126
"G3900750","1880","Ohio","390","Holmes","0750","Holmes",20776
"G3900770","1880","Ohio","390","Huron","0770","Huron",31609
"G3900790","1880","Ohio","390","Jackson","0790","Jackson",23686
"G3900810","1880","Ohio","390","Jefferson","0810","Jefferson",33018
"G3900830","1880","Ohio","390","Knox","0830","Knox",27431
"G3900850","1880","Ohio","390","Lake","0850","Lake",16326
"G3900870","1880","Ohio","390","Lawrence","0870","Lawrence",39068
"G3900890","1880","Ohio","390","Licking","0890","Licking",40450
"G3900910","1880","Ohio","390","Logan","0910","Logan",26267
"G3900930","1880","Ohio","390","Lorain","0930","Lorain",35526
"G3900950","1880","Ohio","390","Lucas","0950","Lucas",67377
"G3900970","1880","Ohio","390","Madison","0970","Madison",20129
"G3900990","1880","Ohio","390","Mahoning","0990","Mahoning",42871
"G3901010","1880","Ohio","390","Marion","1010","Marion",20565
"G3901030","1880","Ohio","390","Medina","1030","Medina",21453
"G3901050","1880","Ohio","390","Meigs","1050","Meigs",32325
"G3901070","1880","Ohio","390","Mercer","1070","Mercer",21808
"G3901090","1880","Ohio","390","Miami","1090","Miami",36158
"G3901110","1880","Ohio","390","Monroe","1110","Monroe",26496
"G3901130","1880","Ohio","390","Montgomery","1130","Montgomery",78550
"G3901150","1880","Ohio","390","Morgan","1150","Morgan",20074
"G3901170","1880","Ohio","390","Morrow","1170","Morrow",19072
"G3901190","1880","Ohio","390","Muskingum","1190","Muskingum",49774
"G3901210","1880","Ohio","390","Noble","1210","Noble",21138
"G3901230","1880","Ohio","390","Ottawa","1230","Ottawa",19762
"G3901250","1880","Ohio","390","Paulding","1250","Paulding",13485
"G3901270","1880","Ohio","390","Perry","1270","Perry",28218
"G3901290","1880","Ohio","390","Pickaway","1290","Pickaway",27415
"G3901310","1880","Ohio","390","Pike","1310","Pike",17927
"G3901330","1880","Ohio","390","Portage","1330","Portage",27500
"G3901350","1880","Ohio","390","Preble","1350","Preble",24533
"G3901370","1880","Ohio","390","Putnam","1370","Putnam",23713
"G3901390","1880","Ohio","390","Richland","1390","Richland",36306
"G3901410","1880","Ohio","390","Ross","1410","Ross",40307
"G3901430","1880","Ohio","390","Sandusky","1430","Sandusky",32057
"G3901450","1880","Ohio","390","Scioto","1450","Scioto",33511
"G3901470","1880","Ohio","390","Seneca","1470","Seneca",36947
"G3901490","1880","Ohio","390","Shelby","1490","Shelby",24137
"G3901510","1880","Ohio","390","Stark","1510","Stark",64031
"G3901530","1880","Ohio","390","Summit","1530","Summit",43788
"G3901550","1880","Ohio","390","Trumbull","1550","Trumbull",44880
"G3901570","1880","Ohio","390","Tuscarawas","1570","Tuscarawas",40198
"G3901590","1880","Ohio","390","Union","1590","Union",22375
"G3901610","1880","Ohio","390","Van Wert","1610","Van Wert",23028
"G3901630","1880","Ohio","390","Vinton","1630","Vinton",17223
"G3901650","1880","Ohio","390","Warren","1650","Warren",28392
"G3901670","1880","Ohio","390","Washington","1670","Washington",43244
"G3901690","1880","Ohio","390","Wayne","1690","Wayne",40076
"G3901710","1880","Ohio","390","Williams","1710","Williams",23821
"G3901730","1880","Ohio","390","Wood","1730","Wood",34022
"G3901750","1880","Ohio","390","Wyandot","1750","Wyandot",22395
"G4100010","1880","Oregon","410","Baker","0010","Baker",4616
"G4100030","1880","Oregon","410","Benton","0030","Benton",6403
"G4100050","1880","Oregon","410","Clackamas","0050","Clackamas",9260
"G4100070","1880","Oregon","410","Clatsop","0070","Clatsop",7222
"G4100090","1880","Oregon","410","Columbia","0090","Columbia",2042
"G4100110","1880","Oregon","410","Coos","0110","Coos",4834
"G4100150","1880","Oregon","410","Curry","0150","Curry",1208
"G4100190","1880","Oregon","410","Douglas","0190","Douglas",9596
"G4100230","1880","Oregon","410","Grant","0230","Grant",4303
"G4100290","1880","Oregon","410","Jackson","0290","Jackson",8154
"G4100330","1880","Oregon","410","Josephine","0330","Josephine",2485
"G4100370","1880","Oregon","410","Lake","0370","Lake",2804
"G4100390","1880","Oregon","410","Lane","0390","Lane",9411
"G4100430","1880","Oregon","410","Linn","0430","Linn",12676
"G4100470","1880","Oregon","410","Marion","0470","Marion",14576
"G4100510","1880","Oregon","410","Multnomah","0510","Multnomah",25203
"G4100530","1880","Oregon","410","Polk","0530","Polk",6601
"G4100570","1880","Oregon","410","Tillamook","0570","Tillamook",970
"G4100590","1880","Oregon","410","Umatilla","0590","Umatilla",9607
"G4100610","1880","Oregon","410","Union","0610","Union",6650
"G4100650","1880","Oregon","410","Wasco","0650","Wasco",11120
"G4100670","1880","Oregon","410","Washington","0670","Washington",7082
"G4100710","1880","Oregon","410","Yamhill","0710","Yamhill",7945
"G4200010","1880","Pennsylvania","420","Adams","0010","Adams",32455
"G4200030","1880","Pennsylvania","420","Allegheny","0030","Allegheny",355869
"G4200050","1880","Pennsylvania","420","Armstrong","0050","Armstrong",47641
"G4200070","1880","Pennsylvania","420","Beaver","0070","Beaver",39605
"G4200090","1880","Pennsylvania","420","Bedford","0090","Bedford",34929
"G4200110","1880","Pennsylvania","420","Berks","0110","Berks",122597
"G4200130","1880","Pennsylvania","420","Blair","0130","Blair",52740
"G4200150","1880","Pennsylvania","420","Bradford","0150","Bradford",58541
"G4200170","1880","Pennsylvania","420","Bucks","0170","Bucks",68656
"G4200190","1880","Pennsylvania","420","Butler","0190","Butler",52536
"G4200210","1880","Pennsylvania","420","Cambria","0210","Cambria",46811
"G4200230","1880","Pennsylvania","420","Cameron","0230","Cameron",5159
"G4200250","1880","Pennsylvania","420","Carbon","0250","Carbon",31923
"G4200270","1880","Pennsylvania","420","Centre","0270","Centre",37922
"G4200290","1880","Pennsylvania","420","Chester","0290","Chester",83481
"G4200310","1880","Pennsylvania","420","Clarion","0310","Clarion",40328
"G4200330","1880","Pennsylvania","420","Clearfield","0330","Clearfield",43408
"G4200350","1880","Pennsylvania","420","Clinton","0350","Clinton",26278
"G4200370","1880","Pennsylvania","420","Columbia","0370","Columbia",32409
"G4200390","1880","Pennsylvania","420","Crawford","0390","Crawford",68607
"G4200410","1880","Pennsylvania","420","Cumberland","0410","Cumberland",45977
"G4200430","1880","Pennsylvania","420","Dauphin","0430","Dauphin",76148
"G4200450","1880","Pennsylvania","420","Delaware","0450","Delaware",56101
"G4200470","1880","Pennsylvania","420","Elk","0470","Elk",12800
"G4200490","1880","Pennsylvania","420","Erie","0490","Erie",74688
"G4200510","1880","Pennsylvania","420","Fayette","0510","Fayette",58842
"G4200530","1880","Pennsylvania","420","Forest","0530","Forest",4385
"G4200550","1880","Pennsylvania","420","Franklin","0550","Franklin",49855
"G4200570","1880","Pennsylvania","420","Fulton","0570","Fulton",10149
"G4200590","1880","Pennsylvania","420","Greene","0590","Greene",28273
"G4200610","1880","Pennsylvania","420","Huntingdon","0610","Huntingdon",33954
"G4200630","1880","Pennsylvania","420","Indiana","0630","Indiana",40527
"G4200650","1880","Pennsylvania","420","Jefferson","0650","Jefferson",27935
"G4200670","1880","Pennsylvania","420","Juniata","0670","Juniata",18227
"G4200690","1880","Pennsylvania","420","Lackawanna","0690","Lackawanna",89269
"G4200710","1880","Pennsylvania","420","Lancaster","0710","Lancaster",139447
"G4200730","1880","Pennsylvania","420","Lawrence","0730","Lawrence",33312
"G4200750","1880","Pennsylvania","420","Lebanon","0750","Lebanon",38476
"G4200770","1880","Pennsylvania","420","Lehigh","0770","Lehigh",65969
"G4200790","1880","Pennsylvania","420","Luzerne","0790","Luzerne",133065
"G4200810","1880","Pennsylvania","420","Lycoming","0810","Lycoming",57486
"G4200830","1880","Pennsylvania","420","McKean","0830","Mckean",42565
"G4200850","1880","Pennsylvania","420","Mercer","0850","Mercer",56161
"G4200870","1880","Pennsylvania","420","Mifflin","0870","Mifflin",19577
"G4200890","1880","Pennsylvania","420","Monroe","0890","Monroe",20175
"G4200910","1880","Pennsylvania","420","Montgomery","0910","Montgomery",96494
"G4200930","1880","Pennsylvania","420","Montour","0930","Montour",15468
"G4200950","1880","Pennsylvania","420","Northampton","0950","Northampton",70312
"G4200970","1880","Pennsylvania","420","Northumberland","0970","Northumberland",53123
"G4200990","1880","Pennsylvania","420","Perry","0990","Perry",27522
"G4201010","1880","Pennsylvania","420","Philadelphia","1010","Philadelphia",847170
"G4201030","1880","Pennsylvania","420","Pike","1030","Pike",9663
"G4201050","1880","Pennsylvania","420","Potter","1050","Potter",13797
"G4201070","1880","Pennsylvania","420","Schuylkill","1070","Schuylkill",129974
"G4201090","1880","Pennsylvania","420","Snyder","1090","Snyder",17797
"G4201110","1880","Pennsylvania","420","Somerset","1110","Somerset",33110
"G4201130","1880","Pennsylvania","420","Sullivan","1130","Sullivan",8073
"G4201150","1880","Pennsylvania","420","Susquehanna","1150","Susquehanna",40354
"G4201170","1880","Pennsylvania","420","Tioga","1170","Tioga",45814
"G4201190","1880","Pennsylvania","420","Union","1190","Union",16905
"G4201210","1880","Pennsylvania","420","Venango","1210","Venango",43670
"G4201230","1880","Pennsylvania","420","Warren","1230","Warren",27981
"G4201250","1880","Pennsylvania","420","Washington","1250","Washington",55418
"G4201270","1880","Pennsylvania","420","Wayne","1270","Wayne",33513
"G4201290","1880","Pennsylvania","420","Westmoreland","1290","Westmoreland",78036
"G4201310","1880","Pennsylvania","420","Wyoming","1310","Wyoming",15598
"G4201330","1880","Pennsylvania","420","York","1330","York",87841
"G4400010","1880","Rhode Island","440","Bristol","0010","Bristol",11394
"G4400030","1880","Rhode Island","440","Kent","0030","Kent",20588
"G4400050","1880","Rhode Island","440","Newport","0050","Newport",24180
"G4400070","1880","Rhode Island","440","Providence","0070","Providence",197874
"G4400090","1880","Rhode Island","440","Washington","0090","Washington",22495
"G4500010","1880","South Carolina","450","Abbeville","0010","Abbeville",40815
"G4500030","1880","South Carolina","450","Aiken","0030","Aiken",28112
"G4500070","1880","South Carolina","450","Anderson","0070","Anderson",33612
"G4500110","1880","South Carolina","450","Barnwell","0110","Barnwell",39857
"G4500130","1880","South Carolina","450","Beaufort","0130","Beaufort",30176
"G4500190","1880","South Carolina","450","Charleston","0190","Charleston",102800
"G4500230","1880","South Carolina","450","Chester","0230","Chester",24153
"G4500250","1880","South Carolina","450","Chesterfield","0250","Chesterfield",16345
"G4500270","1880","South Carolina","450","Clarendon","0270","Clarendon",19190
"G4500290","1880","South Carolina","450","Colleton","0290","Colleton",36386
"G4500310","1880","South Carolina","450","Darlington","0310","Darlington",34485
"G4500370","1880","South Carolina","450","Edgefield","0370","Edgefield",45844
"G4500390","1880","South Carolina","450","Fairfield","0390","Fairfield",27765
"G4500430","1880","South Carolina","450","Georgetown","0430","Georgetown",19613
"G4500450","1880","South Carolina","450","Greenville","0450","Greenville",37496
"G4500490","1880","South Carolina","450","Hampton","0490","Hampton",18741
"G4500510","1880","South Carolina","450","Horry","0510","Horry",15574
"G4500550","1880","South Carolina","450","Kershaw","0550","Kershaw",21538
"G4500570","1880","South Carolina","450","Lancaster","0570","Lancaster",16903
"G4500590","1880","South Carolina","450","Laurens","0590","Laurens",29444
"G4500630","1880","South Carolina","450","Lexington","0630","Lexington",18564
"G4500670","1880","South Carolina","450","Marion","0670","Marion",34107
"G4500690","1880","South Carolina","450","Marlboro","0690","Marlboro",20598
"G4500710","1880","South Carolina","450","Newberry","0710","Newberry",26497
"G4500730","1880","South Carolina","450","Oconee","0730","Oconee",16256
"G4500750","1880","South Carolina","450","Orangeburg","0750","Orangeburg",41395
"G4500770","1880","South Carolina","450","Pickens","0770","Pickens",14389
"G4500790","1880","South Carolina","450","Richland","0790","Richland",28573
"G4500830","1880","South Carolina","450","Spartanburg","0830","Spartanburg",40409
"G4500850","1880","South Carolina","450","Sumter","0850","Sumter",37037
"G4500870","1880","South Carolina","450","Union","0870","Union",24080
"G4500890","1880","South Carolina","450","Williamsburg","0890","Williamsburg",24110
"G4500910","1880","South Carolina","450","York","0910","York",30713
"G4700010","1880","Tennessee","470","Anderson","0010","Anderson",10820
"G4700030","1880","Tennessee","470","Bedford","0030","Bedford",26025
"G4700050","1880","Tennessee","470","Benton","0050","Benton",9780
"G4700070","1880","Tennessee","470","Bledsoe","0070","Bledsoe",5617
"G4700090","1880","Tennessee","470","Blount","0090","Blount",15985
"G4700110","1880","Tennessee","470","Bradley","0110","Bradley",12124
"G4700130","1880","Tennessee","470","Campbell","0130","Campbell",10005
"G4700150","1880","Tennessee","470","Cannon","0150","Cannon",11859
"G4700170","1880","Tennessee","470","Carroll","0170","Carroll",22103
"G4700190","1880","Tennessee","470","Carter","0190","Carter",10019
"G4700210","1880","Tennessee","470","Cheatham","0210","Cheatham",7956
"G4700250","1880","Tennessee","470","Claiborne","0250","Claiborne",13373
"G4700270","1880","Tennessee","470","Clay","0270","Clay",6987
"G4700290","1880","Tennessee","470","Cocke","0290","Cocke",14808
"G4700310","1880","Tennessee","470","Coffee","0310","Coffee",12894
"G4700330","1880","Tennessee","470","Crockett","0330","Crockett",14109
"G4700350","1880","Tennessee","470","Cumberland","0350","Cumberland",4538
"G4700370","1880","Tennessee","470","Davidson","0370","Davidson",79026
"G4700390","1880","Tennessee","470","Decatur","0390","Decatur",8498
"G4700410","1880","Tennessee","470","DeKalb","0410","De Kalb",14813
"G4700430","1880","Tennessee","470","Dickson","0430","Dickson",12460
"G4700450","1880","Tennessee","470","Dyer","0450","Dyer",15118
"G4700470","1880","Tennessee","470","Fayette","0470","Fayette",31871
"G4700490","1880","Tennessee","470","Fentress","0490","Fentress",5941
"G4700510","1880","Tennessee","470","Franklin","0510","Franklin",17178
"G4700530","1880","Tennessee","470","Gibson","0530","Gibson",32685
"G4700550","1880","Tennessee","470","Giles","0550","Giles",36014
"G4700570","1880","Tennessee","470","Grainger","0570","Grainger",12384
"G4700590","1880","Tennessee","470","Greene","0590","Greene",24005
"G4700610","1880","Tennessee","470","Grundy","0610","Grundy",4592
"G4700630","1880","Tennessee","470","Hamblen","0630","Hamblen",10187
"G4700650","1880","Tennessee","470","Hamilton","0650","Hamilton",23642
"G4700670","1880","Tennessee","470","Hancock","0670","Hancock",9098
"G4700690","1880","Tennessee","470","Hardeman","0690","Hardeman",22921
"G4700710","1880","Tennessee","470","Hardin","0710","Hardin",14793
"G4700730","1880","Tennessee","470","Hawkins","0730","Hawkins",20610
"G4700750","1880","Tennessee","470","Haywood","0750","Haywood",26053
"G4700770","1880","Tennessee","470","Henderson","0770","Henderson",17430
"G4700790","1880","Tennessee","470","Henry","0790","Henry",22142
"G4700810","1880","Tennessee","470","Hickman","0810","Hickman",12095
"G4700830","1880","Tennessee","470","Houston","0830","Houston",4295
"G4700850","1880","Tennessee","470","Humphreys","0850","Humphreys",11379
"G4700870","1880","Tennessee","470","Jackson","0870","Jackson",12008
"G4700875","1880","Tennessee","470","James","0875","James",5187
"G4700890","1880","Tennessee","470","Jefferson","0890","Jefferson",15846
"G4700910","1880","Tennessee","470","Johnson","0910","Johnson",7766
"G4700930","1880","Tennessee","470","Knox","0930","Knox",39124
"G4700950","1880","Tennessee","470","Lake","0950","Lake",3968
"G4700970","1880","Tennessee","470","Lauderdale","0970","Lauderdale",14918
"G4700990","1880","Tennessee","470","Lawrence","0990","Lawrence",10383
"G4701010","1880","Tennessee","470","Lewis","1010","Lewis",2181
"G4701030","1880","Tennessee","470","Lincoln","1030","Lincoln",26960
"G4701050","1880","Tennessee","470","Loudon","1050","Loudon",9148
"G4701070","1880","Tennessee","470","McMinn","1070","Mcminn",15064
"G4701090","1880","Tennessee","470","McNairy","1090","Mcnairy",17271
"G4701110","1880","Tennessee","470","Macon","1110","Macon",9321
"G4701130","1880","Tennessee","470","Madison","1130","Madison",30874
"G4701150","1880","Tennessee","470","Marion","1150","Marion",10910
"G4701170","1880","Tennessee","470","Marshall","1170","Marshall",19259
"G4701190","1880","Tennessee","470","Maury","1190","Maury",39904
"G4701210","1880","Tennessee","470","Meigs","1210","Meigs",7117
"G4701230","1880","Tennessee","470","Monroe","1230","Monroe",14283
"G4701250","1880","Tennessee","470","Montgomery","1250","Montgomery",28481
"G4701270","1880","Tennessee","470","Moore","1270","Moore",6233
"G4701290","1880","Tennessee","470","Morgan","1290","Morgan",5156
"G4701310","1880","Tennessee","470","Obion","1310","Obion",22912
"G4701330","1880","Tennessee","470","Overton","1330","Overton",12153
"G4701350","1880","Tennessee","470","Perry","1350","Perry",7174
"G4701390","1880","Tennessee","470","Polk","1390","Polk",7269
"G4701410","1880","Tennessee","470","Putnam","1410","Putnam",11501
"G4701430","1880","Tennessee","470","Rhea","1430","Rhea",7073
"G4701450","1880","Tennessee","470","Roane","1450","Roane",15237
"G4701470","1880","Tennessee","470","Robertson","1470","Robertson",18861
"G4701490","1880","Tennessee","470","Rutherford","1490","Rutherford",36741
"G4701510","1880","Tennessee","470","Scott","1510","Scott",6021
"G4701530","1880","Tennessee","470","Sequatchie","1530","Sequatchie",2565
"G4701550","1880","Tennessee","470","Sevier","1550","Sevier",15541
"G4701570","1880","Tennessee","470","Shelby","1570","Shelby",78430
"G4701590","1880","Tennessee","470","Smith","1590","Smith",17799
"G4701610","1880","Tennessee","470","Stewart","1610","Stewart",12690
"G4701630","1880","Tennessee","470","Sullivan","1630","Sullivan",18321
"G4701650","1880","Tennessee","470","Sumner","1650","Sumner",23625
"G4701670","1880","Tennessee","470","Tipton","1670","Tipton",21033
"G4701690","1880","Tennessee","470","Trousdale","1690","Trousdale",6646
"G4701710","1880","Tennessee","470","Unicoi","1710","Unicoi",3645
"G4701730","1880","Tennessee","470","Union","1730","Union",10260
"G4701750","1880","Tennessee","470","Van Buren","1750","Van Buren",2933
"G4701770","1880","Tennessee","470","Warren","1770","Warren",14079
"G4701790","1880","Tennessee","470","Washington","1790","Washington",16181
"G4701810","1880","Tennessee","470","Wayne","1810","Wayne",11301
"G4701830","1880","Tennessee","470","Weakley","1830","Weakley",24538
"G4701850","1880","Tennessee","470","White","1850","White",11176
"G4701870","1880","Tennessee","470","Williamson","1870","Williamson",28313
"G4701890","1880","Tennessee","470","Wilson","1890","Wilson",28747
"G4800010","1880","Texas","480","Anderson","0010","Anderson",17395
"G4800030","1880","Texas","480","Andrews","0030","Andrews",0
"G4800050","1880","Texas","480","Angelina","0050","Angelina",5239
"G4800070","1880","Texas","480","Aransas","0070","Aransas",996
"G4800090","1880","Texas","480","Archer","0090","Archer",596
"G4800110","1880","Texas","480","Armstrong","0110","Armstrong",31
"G4800130","1880","Texas","480","Atascosa","0130","Atascosa",4217
"G4800150","1880","Texas","480","Austin","0150","Austin",14429
"G4800170","1880","Texas","480","Bailey","0170","Bailey",0
"G4800190","1880","Texas","480","Bandera","0190","Bandera",2158
"G4800210","1880","Texas","480","Bastrop","0210","Bastrop",17215
"G4800230","1880","Texas","480","Baylor","0230","Baylor",715
"G4800250","1880","Texas","480","Bee","0250","Bee",2298
"G4800270","1880","Texas","480","Bell","0270","Bell",20518
"G4800290","1880","Texas","480","Bexar","0290","Bexar",30470
"G4800310","1880","Texas","480","Blanco","0310","Blanco",3583
"G4800330","1880","Texas","480","Borden","0330","Borden",35
"G4800350","1880","Texas","480","Bosque","0350","Bosque",11217
"G4800370","1880","Texas","480","Bowie","0370","Bowie",10965
"G4800390","1880","Texas","480","Brazoria","0390","Brazoria",9774
"G4800410","1880","Texas","480","Brazos","0410","Brazos",13576
"G4800450","1880","Texas","480","Briscoe","0450","Briscoe",12
"G4800490","1880","Texas","480","Brown","0490","Brown",8414
"G4800510","1880","Texas","480","Burleson","0510","Burleson",9243
"G4800530","1880","Texas","480","Burnet","0530","Burnet",6855
"G4800550","1880","Texas","480","Caldwell","0550","Caldwell",11757
"G4800570","1880","Texas","480","Calhoun","0570","Calhoun",1739
"G4800590","1880","Texas","480","Callahan","0590","Callahan",3453
"G4800610","1880","Texas","480","Cameron","0610","Cameron",14959
"G4800630","1880","Texas","480","Camp","0630","Camp",5931
"G4800650","1880","Texas","480","Carson","0650","Carson",0
"G4800670","1880","Texas","480","Cass","0670","Cass",16724
"G4800690","1880","Texas","480","Castro","0690","Castro",0
"G4800710","1880","Texas","480","Chambers","0710","Chambers",2187
"G4800730","1880","Texas","480","Cherokee","0730","Cherokee",16723
"G4800750","1880","Texas","480","Childress","0750","Childress",25
"G4800770","1880","Texas","480","Clay","0770","Clay",5045
"G4800790","1880","Texas","480","Cochran","0790","Cochran",0
"G4800830","1880","Texas","480","Coleman","0830","Coleman",3603
"G4800850","1880","Texas","480","Collin","0850","Collin",25983
"G4800870","1880","Texas","480","Collingsworth","0870","Collingsworth",6
"G4800890","1880","Texas","480","Colorado","0890","Colorado",16673
"G4800910","1880","Texas","480","Comal","0910","Comal",5546
"G4800930","1880","Texas","480","Comanche","0930","Comanche",8608
"G4800950","1880","Texas","480","Concho","0950","Concho",800
"G4800970","1880","Texas","480","Cooke","0970","Cooke",20391
"G4800990","1880","Texas","480","Coryell","0990","Coryell",10924
"G4801010","1880","Texas","480","Cottle","1010","Cottle",24
"G4801050","1880","Texas","480","Crockett","1050","Crockett",127
"G4801070","1880","Texas","480","Crosby","1070","Crosby",82
"G4801110","1880","Texas","480","Dallam","1110","Dallam",0
"G4801130","1880","Texas","480","Dallas","1130","Dallas",33488
"G4801150","1880","Texas","480","Dawson","1150","Dawson",24
"G4801170","1880","Texas","480","Deaf Smith","1170","Deaf Smith",38
"G4801190","1880","Texas","480","Delta","1190","Delta",5597
"G4801210","1880","Texas","480","Denton","1210","Denton",18143
"G4801230","1880","Texas","480","De Witt","1230","De Witt",10082
"G4801250","1880","Texas","480","Dickens","1250","Dickens",28
"G4801270","1880","Texas","480","Dimmit","1270","Dimmit",665
"G4801290","1880","Texas","480","Donley","1290","Donley",160
"G4801310","1880","Texas","480","Duval","1310","Duval",5732
"G4801330","1880","Texas","480","Eastland","1330","Eastland",4855
"G4801370","1880","Texas","480","Edwards","1370","Edwards",266
"G4801390","1880","Texas","480","Ellis","1390","Ellis",21294
"G4801410","1880","Texas","480","El Paso","1410","El Paso",3845
"G4801415","1880","Texas","480","Encinal","1415","Encinal",1902
"G4801430","1880","Texas","480","Erath","1430","Erath",11796
"G4801450","1880","Texas","480","Falls","1450","Falls",16240
"G4801470","1880","Texas","480","Fannin","1470","Fannin",25501
"G4801490","1880","Texas","480","Fayette","1490","Fayette",27996
"G4801510","1880","Texas","480","Fisher","1510","Fisher",136
"G4801530","1880","Texas","480","Floyd","1530","Floyd",3
"G4801570","1880","Texas","480","Fort Bend","1570","Fort Bend",9380
"G4801590","1880","Texas","480","Franklin","1590","Franklin",5280
"G4801610","1880","Texas","480","Freestone","1610","Freestone",14921
"G4801630","1880","Texas","480","Frio","1630","Frio",2130
"G4801650","1880","Texas","480","Gaines","1650","Gaines",8
"G4801670","1880","Texas","480","Galveston","1670","Galveston",24121
"G4801690","1880","Texas","480","Garza","1690","Garza",36
"G4801710","1880","Texas","480","Gillespie","1710","Gillespie",5228
"G4801750","1880","Texas","480","Goliad","1750","Goliad",5832
"G4801770","1880","Texas","480","Gonzales","1770","Gonzales",14840
"G4801790","1880","Texas","480","Gray","1790","Gray",56
"G4801810","1880","Texas","480","Grayson","1810","Grayson",38108
"G4801830","1880","Texas","480","Gregg","1830","Gregg",8530
"G4801850","1880","Texas","480","Grimes","1850","Grimes",18603
"G4801870","1880","Texas","480","Guadalupe","1870","Guadalupe",12202
"G4801890","1880","Texas","480","Hale","1890","Hale",0
"G4801910","1880","Texas","480","Hall","1910","Hall",36
"G4801930","1880","Texas","480","Hamilton","1930","Hamilton",6365
"G4801950","1880","Texas","480","Hansford","1950","Hansford",18
"G4801970","1880","Texas","480","Hardeman","1970","Hardeman",50
"G4801990","1880","Texas","480","Hardin","1990","Hardin",1870
"G4802010","1880","Texas","480","Harris","2010","Harris",27985
"G4802030","1880","Texas","480","Harrison","2030","Harrison",25177
"G4802050","1880","Texas","480","Hartley","2050","Hartley",100
"G4802070","1880","Texas","480","Haskell","2070","Haskell",48
